"source_transaction_id","coverage_code","limits","deductable","per_occurance","premium","created_date"
"472434238_0","17",1000000,,1000000,150.00,
"472434239_430040270","17",1000000,,1000000,150.00,
"472434241_0","09",1000000,,1000000,150.00,
"472434244_0","17",1000000,,1000000,150.00,
"472434245_430040298","17",1000000,,1000000,150.00,
"472434247_0","09",1000000,,1000000,150.00,
"472434250_430040317","17",1000000,,1000000,150.00,
"472434251_0","17",1000000,,1000000,150.00,
"472434253_0","09",1000000,,1000000,150.00,
"472434257_430040334","17",1000000,,1000000,150.00,
"472434258_0","09",1000000,,1000000,150.00,
"472434259_0","17",1000000,,1000000,150.00,
"472434263_0","17",1000000,,1000000,150.00,
"472434265_430040351","17",1000000,,1000000,150.00,
"472434266_0","09",1000000,,1000000,150.00,
"472434269_0","17",1000000,,1000000,150.00,
"472434270_430040379","17",1000000,,1000000,150.00,
"472434272_0","09",1000000,,1000000,150.00,
"472434276_0","17",1000000,,1000000,150.00,
"472434277_430040401","17",1000000,,1000000,150.00,
"472434279_0","09",1000000,,1000000,150.00,
"472434282_0","17",1000000,,1000000,150.00,
"472434283_430040429","17",1000000,,1000000,150.00,
"472434285_0","09",1000000,,1000000,150.00,
"472434288_0","17",1000000,,1000000,150.00,
"472434290_430040446","17",1000000,,1000000,150.00,
"472434292_0","09",1000000,,1000000,150.00,
"472434296_0","17",1000000,,1000000,150.00,
"472434297_430040480","17",1000000,,1000000,150.00,
"472434299_0","09",1000000,,1000000,150.00,
"472434303_430040494","17",1000000,,1000000,150.00,
"472434304_0","17",1000000,,1000000,150.00,
"472434305_0","09",1000000,,1000000,150.00,
"472434289_430040463","17",500000,,100000,150.00,
"472434310_0","17",1000000,,1000000,150.00,
"472434311_430040544","17",1000000,,1000000,150.00,
"472434313_0","09",1000000,,1000000,150.00,
"472434308_430040527","10",1000000,,1000000,150.00,
"472434315_430040558","17",500000,,100000,150.00,
"472434319_0","17",1000000,,1000000,150.00,
"472434320_430040592","17",1000000,,1000000,150.00,
"472434322_0","09",1000000,,1000000,150.00,
"472434317_430040575","17",500000,,100000,150.00,
"472434325_0","17",1000000,,1000000,150.00,
"472434326_430040611","17",1000000,,1000000,150.00,
"472434328_0","09",1000000,,1000000,150.00,
"472434334_0","17",1000000,,1000000,150.00,
"472434335_0","17",1000000,,1000000,150.00,
"472434337_430040639","17",1000000,,1000000,150.00,
"472434338_0","09",1000000,,1000000,150.00,
"472434342_430040656","17",1000000,,1000000,150.00,
"472434343_0","17",1000000,,1000000,150.00,
"472434344_0","09",1000000,,1000000,150.00,
"472434348_0","17",1000000,,1000000,150.00,
"472434349_430040687","17",1000000,,1000000,150.00,
"472434351_0","09",1000000,,1000000,150.00,
"472434367_430040768","17",1000000,,1000000,150.00,
"472434369_0","09",1000000,,1000000,150.00,
"472434370_0","17",1000000,,1000000,150.00,
"472434386_0","17",1000000,,1000000,150.00,
"472434387_430040883","17",1000000,,1000000,150.00,
"472434390_0","09",1000000,,1000000,150.00,
"472434398_0","17",1000000,,1000000,150.00,
"472434399_430040964","17",1000000,,1000000,150.00,
"472434401_0","09",1000000,,1000000,150.00,
"472434404_430040981","17",500000,,100000,150.00,
"472434405_430040995","17",300000,,100000,150.00,
"472434408_0","17",1000000,,1000000,150.00,
"472434409_430041029","17",1000000,,1000000,150.00,
"472434411_0","09",1000000,,1000000,150.00,
"472434414_0","17",1000000,,1000000,150.00,
"472434415_430041046","17",1000000,,1000000,150.00,
"472434417_0","09",1000000,,1000000,150.00,
"472434359_430040933","17",500000,,100000,150.00,
"472434407_430041015","17",300000,,100000,150.00,
"472434421_430041077","10",2000000,,1000000,170.00,
"472434423_0","17",1000000,,1000000,150.00,
"472434425_430041127","17",1000000,,1000000,150.00,
"472434427_0","09",1000000,,1000000,150.00,
"472434433_0","17",1000000,,1000000,150.00,
"472434434_430041161","17",1000000,,1000000,150.00,
"472434436_0","09",1000000,,1000000,150.00,
"472434439_430041192","10",2000000,,1000000,170.00,
"472434442_430041211","17",1000000,,1000000,150.00,
"472434443_0","17",1000000,,1000000,150.00,
"472434444_0","09",1000000,,1000000,150.00,
"472434446_430041225","17",1000000,,1000000,150.00,
"472434449_430041242","17",1000000,,1000000,150.00,
"472434450_0","17",1000000,,1000000,150.00,
"472434451_0","09",1000000,,1000000,150.00,
"472434455_430041273","17",1000000,,1000000,150.00,
"472434456_0","17",1000000,,1000000,150.00,
"472434457_0","09",1000000,,1000000,150.00,
"472434460_0","17",1000000,,1000000,150.00,
"472434461_430041290","17",1000000,,1000000,150.00,
"472434463_0","09",1000000,,1000000,150.00,
"472434483_0","17",1000000,,1000000,150.00,
"472434484_430041421","17",1000000,,1000000,150.00,
"472434486_0","09",1000000,,1000000,150.00,
"472434491_0","17",1000000,,1000000,150.00,
"472434492_430041449","17",1000000,,1000000,150.00,
"472434494_0","09",1000000,,1000000,150.00,
"472434497_430041466","05",300000,,100000,150.00,
"472434500_0","17",1000000,,1000000,150.00,
"472434501_430041533","17",1000000,,1000000,150.00,
"472434503_0","09",1000000,,1000000,150.00,
"472434506_0","17",1000000,,1000000,150.00,
"472434507_430041550","17",1000000,,1000000,150.00,
"472434509_0","09",1000000,,1000000,150.00,
"472434516_0","17",1000000,,1000000,150.00,
"472434517_430041595","17",1000000,,1000000,150.00,
"472434520_0","09",1000000,,1000000,150.00,
"472434526_0","17",1000000,,1000000,150.00,
"472434527_430041645","17",1000000,,1000000,150.00,
"472434529_0","09",1000000,,1000000,150.00,
"472434533_430041709","17",1000000,,1000000,150.00,
"472434536_0","17",1000000,,1000000,150.00,
"472434537_430041693","17",1000000,,1000000,150.00,
"472434540_0","09",1000000,,1000000,150.00,
"472434552_0","17",1000000,,1000000,150.00,
"472434553_430041757","17",1000000,,1000000,150.00,
"472434555_0","09",1000000,,1000000,150.00,
"472434558_430041774","17",1000000,,1000000,150.00,
"472434560_430041788","17",1000000,,1000000,150.00,
"472434562_0","09",1000000,,1000000,150.00,
"472434563_0","17",1000000,,1000000,150.00,
"472434570_430041824","17",1000000,,1000000,150.00,
"472434572_430041838","17",1000000,,1000000,150.00,
"472434574_0","17",1000000,,1000000,150.00,
"472434575_0","09",1000000,,1000000,150.00,
"472434582_430041886","17",1000000,,1000000,150.00,
"472434583_0","17",1000000,,1000000,150.00,
"472434584_0","09",1000000,,1000000,150.00,
"472434595_430041936","05",1000000,,200000,150.00,
"472434598_430041953","17",1000000,,1000000,150.00,
"472434599_0","09",1000000,,1000000,150.00,
"472434600_0","17",1000000,,1000000,150.00,
"472434605_430041967","17",1000000,,1000000,150.00,
"472434606_0","09",1000000,,1000000,150.00,
"472434607_0","17",1000000,,1000000,150.00,
"472434614_0","17",1000000,,1000000,150.00,
"472434615_430041998","17",1000000,,1000000,150.00,
"472434617_0","09",1000000,,1000000,150.00,
"472434622_430042018","17",1000000,,1000000,150.00,
"472434623_0","09",1000000,,1000000,150.00,
"472434626_0","17",1000000,,1000000,150.00,
"472434631_430042066","17",1000000,,1000000,150.00,
"472434632_0","17",1000000,,1000000,150.00,
"472434635_0","09",1000000,,1000000,150.00,
"472434636_430042083","17",750000,,250000,150.00,
"472434639_430042102","17",1000000,,1000000,150.00,
"472434640_0","17",1000000,,1000000,150.00,
"472434643_0","09",1000000,,1000000,150.00,
"472434651_430042164","17",1000000,,1000000,150.00,
"472434652_0","17",1000000,,1000000,150.00,
"472434653_0","09",1000000,,1000000,150.00,
"472434661_430042178","17",1000000,,1000000,150.00,
"472434662_0","17",1000000,,1000000,150.00,
"472434663_0","09",1000000,,1000000,150.00,
"472434670_430042195","17",1000000,,1000000,150.00,
"472434672_0","17",1000000,,1000000,150.00,
"472434678_0","09",1000000,,1000000,150.00,
"472434679_430042231","17",1000000,,1000000,150.00,
"472434680_0","17",1000000,,1000000,150.00,
"472434685_0","09",1000000,,1000000,150.00,
"472434687_430042245","17",1000000,,1000000,150.00,
"472434689_0","17",1000000,,1000000,150.00,
"472434695_430042312","05",300000,,100000,150.00,
"472434700_0","09",1000000,,1000000,150.00,
"472434701_0","17",1000000,,1000000,150.00,
"472434702_0","17",1000000,,1000000,150.00,
"472434704_0","17",1000000,,1000000,150.00,
"472434711_0","17",1000000,,1000000,150.00,
"472434712_0","17",1000000,,1000000,150.00,
"472434713_0","17",1000000,,1000000,150.00,
"472434715_0","09",1000000,,1000000,150.00,
"472434720_0","17",1000000,,1000000,150.00,
"472434721_0","17",1000000,,1000000,150.00,
"472434723_0","09",1000000,,1000000,150.00,
"472434727_0","17",1000000,,1000000,150.00,
"472434728_0","17",1000000,,1000000,150.00,
"472434729_0","17",1000000,,1000000,150.00,
"472434731_0","09",1000000,,1000000,150.00,
"472434735_0","17",1000000,,1000000,150.00,
"472434736_0","17",1000000,,1000000,150.00,
"472434737_0","17",1000000,,1000000,150.00,
"472434739_0","09",1000000,,1000000,150.00,
"472434743_0","17",1000000,,1000000,150.00,
"472434744_0","17",1000000,,1000000,150.00,
"472434745_0","17",1000000,,1000000,150.00,
"472434747_0","09",1000000,,1000000,150.00,
"472434750_0","17",1000000,,1000000,150.00,
"472434751_0","17",1000000,,1000000,150.00,
"472434753_0","17",1000000,,1000000,150.00,
"472434754_0","09",1000000,,1000000,150.00,
"472434757_0","17",1000000,,1000000,150.00,
"472434760_0","17",1000000,,1000000,150.00,
"472434761_0","09",1000000,,1000000,150.00,
"472434762_0","17",1000000,,1000000,150.00,
"472434766_0","17",1000000,,1000000,150.00,
"472434767_0","17",1000000,,1000000,150.00,
"472434768_0","09",1000000,,1000000,150.00,
"472434773_0","17",1000000,,1000000,150.00,
"472434774_0","17",1000000,,1000000,150.00,
"472434775_0","17",1000000,,1000000,150.00,
"472434777_0","09",1000000,,1000000,150.00,
"472434781_0","17",1000000,,1000000,150.00,
"472434782_0","17",1000000,,1000000,150.00,
"472434783_0","17",1000000,,1000000,150.00,
"472434785_0","09",1000000,,1000000,150.00,
"472434787_430042374","17",2000000,,1000000,170.00,
"472434788_430042388","17",2000000,,1000000,170.00,
"472434790_0","17",1000000,,1000000,150.00,
"472434791_0","17",1000000,,1000000,150.00,
"472434793_0","17",1000000,,1000000,150.00,
"472434794_0","09",1000000,,1000000,150.00,
"472434798_0","17",1000000,,1000000,150.00,
"472434800_0","17",1000000,,1000000,150.00,
"472434801_0","09",1000000,,1000000,150.00,
"472434806_0","17",1000000,,1000000,150.00,
"472434807_0","17",1000000,,1000000,150.00,
"472434808_0","17",1000000,,1000000,150.00,
"472434811_0","09",1000000,,1000000,150.00,
"472434814_0","17",1000000,,1000000,150.00,
"472434815_0","17",1000000,,1000000,150.00,
"472434817_0","17",1000000,,1000000,150.00,
"472434818_0","09",1000000,,1000000,150.00,
"472434825_0","17",1000000,,1000000,150.00,
"472434826_0","17",1000000,,1000000,150.00,
"472434827_0","17",1000000,,1000000,150.00,
"472434830_0","09",1000000,,1000000,150.00,
"472434837_0","17",1000000,,1000000,150.00,
"472434838_0","17",1000000,,1000000,150.00,
"472434839_0","17",1000000,,1000000,150.00,
"472434841_0","09",1000000,,1000000,150.00,
"472434846_0","17",1000000,,1000000,150.00,
"472434847_0","17",1000000,,1000000,150.00,
"472434848_0","17",1000000,,1000000,150.00,
"472434850_0","09",1000000,,1000000,150.00,
"472434865_0","17",1000000,,1000000,150.00,
"472434866_0","17",1000000,,1000000,150.00,
"472434869_0","09",1000000,,1000000,150.00,
"472434874_0","17",1000000,,1000000,150.00,
"472434876_0","09",1000000,,1000000,150.00,
"472434877_0","17",1000000,,1000000,150.00,
"472434881_0","17",1000000,,1000000,150.00,
"472434883_0","17",1000000,,1000000,150.00,
"472434884_0","17",1000000,,1000000,150.00,
"472434885_0","09",1000000,,1000000,150.00,
"472434889_0","17",1000000,,1000000,150.00,
"472434891_0","17",1000000,,1000000,150.00,
"472434892_0","17",1000000,,1000000,150.00,
"472434893_0","09",1000000,,1000000,150.00,
"472434900_430042598","01",300000,,100000,150.00,
"472434911_0","17",1000000,,1000000,150.00,
"472434914_0","17",1000000,,1000000,150.00,
"472434915_0","17",1000000,,1000000,150.00,
"472434917_0","09",1000000,,1000000,150.00,
"472434925_0","17",1000000,,1000000,150.00,
"472434927_0","09",1000000,,1000000,150.00,
"472434928_0","17",1000000,,1000000,150.00,
"472434932_0","17",1000000,,1000000,150.00,
"472434934_0","17",1000000,,1000000,150.00,
"472434935_0","17",1000000,,1000000,150.00,
"472434936_0","09",1000000,,1000000,150.00,
"472434943_0","17",1000000,,1000000,150.00,
"472434945_0","17",1000000,,1000000,150.00,
"472434946_0","17",1000000,,1000000,150.00,
"472434947_0","09",1000000,,1000000,150.00,
"472434952_0","17",1000000,,1000000,150.00,
"472434953_0","17",1000000,,1000000,150.00,
"472434955_0","17",1000000,,1000000,150.00,
"472434956_0","09",1000000,,1000000,150.00,
"472434962_0","17",1000000,,1000000,150.00,
"472434963_0","17",1000000,,1000000,150.00,
"472434965_0","17",1000000,,1000000,150.00,
"472434966_0","09",1000000,,1000000,150.00,
"472434978_0","17",1000000,,1000000,150.00,
"472434981_0","09",1000000,,1000000,150.00,
"472434982_0","17",1000000,,1000000,150.00,
"472434989_0","17",1000000,,1000000,150.00,
"472434990_0","17",1000000,,1000000,150.00,
"472434993_0","17",1000000,,1000000,150.00,
"472434994_0","09",1000000,,1000000,150.00,
"472435016_0","17",1000000,,1000000,150.00,
"472435018_0","17",1000000,,1000000,150.00,
"472435019_0","17",1000000,,1000000,150.00,
"472435020_0","09",1000000,,1000000,150.00,
"472435027_0","17",1000000,,1000000,150.00,
"472435028_0","17",1000000,,1000000,150.00,
"472435030_0","17",1000000,,1000000,150.00,
"472435031_0","09",1000000,,1000000,150.00,
"472435036_0","17",1000000,,1000000,150.00,
"472435038_0","17",1000000,,1000000,150.00,
"472435040_0","17",1000000,,1000000,150.00,
"472435041_0","09",1000000,,1000000,150.00,
"472435045_0","17",1000000,,1000000,150.00,
"472435046_0","17",1000000,,1000000,150.00,
"472435047_0","09",1000000,,1000000,150.00,
"472435053_0","17",1000000,,1000000,150.00,
"472435054_0","17",1000000,,1000000,150.00,
"472435055_0","09",1000000,,1000000,150.00,
"472435056_430042987","17",1000000,,1000000,150.00,
"472435061_430043024","17",1000000,,1000000,150.00,
"472435070_0","09",1000000,,1000000,150.00,
"472435071_430043072","17",1000000,,1000000,150.00,
"472435072_0","17",1000000,,1000000,150.00,
"472435078_0","09",1000000,,1000000,150.00,
"472435080_430043086","17",1000000,,1000000,150.00,
"472435083_0","17",1000000,,1000000,150.00,
"472435088_0","09",1000000,,1000000,150.00,
"472435089_430043105","17",1000000,,1000000,150.00,
"472435091_0","17",1000000,,1000000,150.00,
"472435095_0","09",1000000,,1000000,150.00,
"472435096_430043119","17",1000000,,1000000,150.00,
"472435099_0","17",1000000,,1000000,150.00,
"472435103_0","09",1000000,,1000000,150.00,
"472435105_0","17",1000000,,1000000,150.00,
"472435106_430043122","17",1000000,,1000000,150.00,
"472435113_0","17",1000000,,1000000,150.00,
"472435116_0","09",1000000,,1000000,150.00,
"472435118_430043184","17",1000000,,1000000,150.00,
"472435119_0","17",1000000,,1000000,150.00,
"472435124_0","09",1000000,,1000000,150.00,
"472435125_430043203","17",1000000,,1000000,150.00,
"472435126_0","17",1000000,,1000000,150.00,
"472435134_0","09",1000000,,1000000,150.00,
"472435136_430043217","17",1000000,,1000000,150.00,
"472435138_0","17",1000000,,1000000,150.00,
"472435142_0","09",1000000,,1000000,150.00,
"472435143_430043234","17",1000000,,1000000,150.00,
"472435145_0","17",1000000,,1000000,150.00,
"472435151_0","09",1000000,,1000000,150.00,
"472435152_0","17",1000000,,1000000,150.00,
"472435157_430043282","17",1000000,,1000000,150.00,
"472435158_0","17",1000000,,1000000,150.00,
"472435159_430043296","17",1000000,,1000000,150.00,
"472435162_0","09",1000000,,1000000,150.00,
"472435163_0","09",1000000,,1000000,150.00,
"472435169_430043332","17",1000000,,1000000,150.00,
"472435170_0","17",1000000,,1000000,150.00,
"472435173_0","09",1000000,,1000000,150.00,
"472435177_430043377","17",1000000,,1000000,150.00,
"472435179_0","17",1000000,,1000000,150.00,
"472435182_0","09",1000000,,1000000,150.00,
"472435188_0","17",1000000,,1000000,150.00,
"472435189_430043413","17",1000000,,1000000,150.00,
"472435191_0","09",1000000,,1000000,150.00,
"472435194_0","17",1000000,,1000000,150.00,
"472435197_430043430","17",1000000,,1000000,150.00,
"472435198_0","09",1000000,,1000000,150.00,
"472435200_0","17",1000000,,1000000,150.00,
"472435204_430043461","17",1000000,,1000000,150.00,
"472435205_0","09",1000000,,1000000,150.00,
"472435516_0","17",1000000,,1000000,150.00,
"472435519_430043573","17",1000000,,1000000,150.00,
"472435521_0","09",1000000,,1000000,150.00,
"472435527_0","17",1000000,,1000000,150.00,
"472435529_430043590","17",1000000,,1000000,150.00,
"472435531_0","09",1000000,,1000000,150.00,
"472435536_0","17",1000000,,1000000,150.00,
"472435540_430043637","17",1000000,,1000000,150.00,
"472435543_0","09",1000000,,1000000,150.00,
"472435550_0","17",1000000,,1000000,150.00,
"472435558_430043699","17",1000000,,1000000,150.00,
"472435559_0","09",1000000,,1000000,150.00,
"472435569_430043735","17",2000000,,1000000,170.00,
"472435575_0","17",1000000,,1000000,150.00,
"472435581_0","09",1000000,,1000000,150.00,
"472435594_0","17",1000000,,1000000,150.00,
"472435596_430043878","17",1000000,,1000000,150.00,
"472435600_0","09",1000000,,1000000,150.00,
"472435603_0","17",1000000,,1000000,150.00,
"472435605_430043914","17",1000000,,1000000,150.00,
"472435608_0","09",1000000,,1000000,150.00,
"472435611_0","17",1000000,,1000000,150.00,
"472435627_0","17",1000000,,1000000,150.00,
"472435629_430044092","17",1000000,,1000000,150.00,
"472435634_0","09",1000000,,1000000,150.00,
"472435643_0","17",1000000,,1000000,150.00,
"472435646_430044254","17",1000000,,1000000,150.00,
"472435650_0","09",1000000,,1000000,150.00,
"472435655_0","17",1000000,,1000000,150.00,
"472435656_430044318","17",1000000,,1000000,150.00,
"472435658_0","09",1000000,,1000000,150.00,
"472435662_430044349","10",3000000,,1000000,182.00,
"472435664_430044366","10",3000000,,1000000,182.00,
"472435689_0","17",300000,,100000,150.00,
"472435705_430044688","17",1000000,,1000000,150.00,
"472435706_0","09",1000000,,1000000,150.00,
"472435707_0","17",1000000,,1000000,150.00,
"472435698_430044710","05",300000,,100000,150.00,
"472435715_0","17",1000000,,1000000,150.00,
"472435716_430044738","17",1000000,,1000000,150.00,
"472435718_0","09",1000000,,1000000,150.00,
"472435737_430044867","17",1000000,,1000000,150.00,
"472435738_0","17",1000000,,1000000,150.00,
"472435740_0","09",1000000,,1000000,150.00,
"472435751_430044934","17",1000000,,1000000,150.00,
"472435752_0","17",1000000,,1000000,150.00,
"472435754_0","09",1000000,,1000000,150.00,
"472435765_0","17",1000000,,1000000,150.00,
"472435766_430045016","17",1000000,,1000000,150.00,
"472435770_0","09",1000000,,1000000,150.00,
"472435774_0","17",1000000,,1000000,150.00,
"472435775_430045064","17",1000000,,1000000,150.00,
"472435777_0","09",1000000,,1000000,150.00,
"472435785_430045095","17",1000000,,1000000,150.00,
"472435788_0","09",1000000,,1000000,150.00,
"472435789_0","17",1000000,,1000000,150.00,
"472435799_430045159","17",1000000,,1000000,150.00,
"472435801_0","09",1000000,,1000000,150.00,
"472435802_0","17",1000000,,1000000,150.00,
"472435810_430045212","17",1000000,,1000000,150.00,
"472435811_0","17",1000000,,1000000,150.00,
"472435812_0","09",1000000,,1000000,150.00,
"472435816_430045243","17",1000000,,1000000,150.00,
"472435817_0","09",1000000,,1000000,150.00,
"472435818_0","17",1000000,,1000000,150.00,
"472435821_430045260","17",1000000,,1000000,150.00,
"472435823_0","17",1000000,,1000000,150.00,
"472435824_0","09",1000000,,1000000,150.00,
"472435838_0","17",1000000,,1000000,150.00,
"472435839_430045372","17",1000000,,1000000,150.00,
"472435840_0","09",1000000,,1000000,150.00,
"472435859_430045484","17",1000000,,1000000,150.00,
"472435860_0","09",1000000,,1000000,150.00,
"472435863_0","17",1000000,,1000000,150.00,
"472435887_430045713","17",1000000,,1000000,150.00,
"472435890_0","17",1000000,,1000000,150.00,
"472435893_0","09",1000000,,1000000,150.00,
"472435896_0","09",1000000,,1000000,150.00,
"472435922_0","09",1000000,,1000000,150.00,
"472435923_0","17",1000000,,1000000,150.00,
"472435925_430046019","17",1000000,,1000000,150.00,
"472435936_0","09",1000000,,1000000,150.00,
"472435937_0","17",1000000,,1000000,150.00,
"472435938_430046103","17",1000000,,1000000,150.00,
"472435943_430046134","13",4000000,,2000000,297.00,
"472435946_0","09",1000000,,1000000,150.00,
"472435947_0","17",1000000,,1000000,150.00,
"472435948_430046151","17",1000000,,1000000,150.00,
"472435950_430046165","17",1000000,,1000000,150.00,
"472435955_0","09",1000000,,1000000,150.00,
"472435956_0","17",1000000,,1000000,150.00,
"472435957_430046196","17",300000,,100000,150.00,
"472435958_430046182","17",1000000,,1000000,150.00,
"472435960_430046201","17",300000,,100000,150.00,
"472435970_0","09",1000000,,1000000,150.00,
"472435971_0","17",1000000,,1000000,150.00,
"472435973_430046327","17",1000000,,1000000,150.00,
"472435985_0","09",1000000,,1000000,150.00,
"472435986_0","17",1000000,,1000000,150.00,
"472435987_430046425","17",1000000,,1000000,150.00,
"472436005_0","09",1000000,,1000000,150.00,
"472436006_0","17",1000000,,1000000,150.00,
"472436007_430046585","17",1000000,,1000000,150.00,
"472436012_0","09",1000000,,1000000,150.00,
"472436013_0","17",1000000,,1000000,150.00,
"472436014_430046618","17",1000000,,1000000,150.00,
"472436202_0","17",1000000,,1000000,150.00,
"472436203_430046778","17",1000000,,1000000,150.00,
"472436207_0","17",1000000,,1000000,150.00,
"472436208_430046800","17",1000000,,1000000,150.00,
"472436211_0","09",1000000,,1000000,150.00,
"472436214_0","17",1000000,,1000000,150.00,
"472436215_0","09",1000000,,1000000,150.00,
"472436217_430046828","17",1000000,,1000000,150.00,
"472436227_430046893","17",1000000,,1000000,150.00,
"472436228_0","17",1000000,,1000000,150.00,
"472436229_0","09",1000000,,1000000,150.00,
"472436239_0","17",1000000,,1000000,150.00,
"472436240_0","09",1000000,,1000000,150.00,
"472436244_0","17",1000000,,1000000,150.00,
"472436245_430046943","17",1000000,,1000000,150.00,
"472436247_0","09",1000000,,1000000,150.00,
"472436250_0","17",1000000,,1000000,150.00,
"472436252_430046960","17",1000000,,1000000,150.00,
"472436253_0","09",1000000,,1000000,150.00,
"472436256_0","17",1000000,,1000000,150.00,
"472436257_430046988","17",1000000,,1000000,150.00,
"472436259_0","09",1000000,,1000000,150.00,
"472436262_0","17",1000000,,1000000,150.00,
"472436263_430047008","17",1000000,,1000000,150.00,
"472436265_0","09",1000000,,1000000,150.00,
"472436547_0","17",1000000,,1000000,150.00,
"472436548_430047025","17",1000000,,1000000,150.00,
"472436551_0","09",1000000,,1000000,150.00,
"472436553_0","17",1000000,,1000000,150.00,
"472436554_430047042","17",1000000,,1000000,150.00,
"472436557_0","09",1000000,,1000000,150.00,
"472436568_0","17",1000000,,1000000,150.00,
"472436569_430047087","17",1000000,,1000000,150.00,
"472436572_0","09",1000000,,1000000,150.00,
"472436575_0","17",1000000,,1000000,150.00,
"472436576_430047106","17",1000000,,1000000,150.00,
"472436580_0","17",1000000,,1000000,150.00,
"472436581_0","09",1000000,,1000000,150.00,
"472436583_430047137","17",1000000,,1000000,150.00,
"472436588_0","17",1000000,,1000000,150.00,
"472436591_430047171","17",1000000,,1000000,150.00,
"472436592_0","09",1000000,,1000000,150.00,
"472436594_0","17",1000000,,1000000,150.00,
"472436597_430047199","17",1000000,,1000000,150.00,
"472436598_0","09",1000000,,1000000,150.00,
"472436600_0","17",1000000,,1000000,150.00,
"472436603_430047218","17",1000000,,1000000,150.00,
"472436604_0","09",1000000,,1000000,150.00,
"472436605_430047252","17",3000000,,1000000,182.00,
"472436607_0","17",1000000,,1000000,150.00,
"472436611_430047249","17",1000000,,1000000,150.00,
"472436612_0","09",1000000,,1000000,150.00,
"472436617_0","17",1000000,,1000000,150.00,
"472436618_430047297","17",1000000,,1000000,150.00,
"472436619_0","09",1000000,,1000000,150.00,
"472436621_0","17",1000000,,1000000,150.00,
"472436624_430047316","17",1000000,,1000000,150.00,
"472436625_0","09",1000000,,1000000,150.00,
"472436632_0","17",1000000,,1000000,150.00,
"472436633_0","09",1000000,,1000000,150.00,
"472436634_430047347","17",1000000,,1000000,150.00,
"472436638_0","17",1000000,,1000000,150.00,
"472436640_430047364","17",1000000,,1000000,150.00,
"472436650_430047445","17",1000000,,1000000,150.00,
"472436651_0","09",1000000,,1000000,150.00,
"472436653_0","17",1000000,,1000000,150.00,
"472436657_0","09",1000000,,1000000,150.00,
"472436658_430047462","17",1000000,,1000000,150.00,
"472436662_0","17",1000000,,1000000,150.00,
"472436665_0","09",1000000,,1000000,150.00,
"472436666_430047509","17",1000000,,1000000,150.00,
"472436668_0","17",1000000,,1000000,150.00,
"472436671_0","09",1000000,,1000000,150.00,
"472436673_0","09",1000000,,1000000,150.00,
"472436674_430047543","17",1000000,,1000000,150.00,
"472436680_0","17",1000000,,1000000,150.00,
"472436684_0","09",1000000,,1000000,150.00,
"472436685_430047588","17",1000000,,1000000,150.00,
"472436686_0","17",1000000,,1000000,150.00,
"472436690_0","09",1000000,,1000000,150.00,
"472436691_430047610","17",1000000,,1000000,150.00,
"472436694_0","17",1000000,,1000000,150.00,
"472436697_0","09",1000000,,1000000,150.00,
"472436698_430047638","17",1000000,,1000000,150.00,
"472436701_0","17",1000000,,1000000,150.00,
"472436704_0","09",1000000,,1000000,150.00,
"472436705_430047669","17",1000000,,1000000,150.00,
"472436707_0","17",1000000,,1000000,150.00,
"472436710_0","09",1000000,,1000000,150.00,
"472436711_430047686","17",1000000,,1000000,150.00,
"472436713_0","17",1000000,,1000000,150.00,
"472436716_430047719","17",1000000,,1000000,150.00,
"472436717_0","09",1000000,,1000000,150.00,
"472436719_0","17",1000000,,1000000,150.00,
"472436722_0","09",1000000,,1000000,150.00,
"472436723_430047736","17",1000000,,1000000,150.00,
"472436724_0","17",3000000,,1000000,182.00,
"472436725_0","17",3000000,,1000000,182.00,
"472436726_0","17",3000000,,1000000,182.00,
"472436727_430047753","17",3000000,,1000000,182.00,
"472436729_430047770","06",1000000,,200000,150.00,
"472436734_0","17",1000000,,1000000,150.00,
"472436737_0","09",1000000,,1000000,150.00,
"472436738_430047817","17",1000000,,1000000,150.00,
"472436746_0","17",1000000,,1000000,150.00,
"472436750_430047879","17",1000000,,1000000,150.00,
"472436751_0","09",1000000,,1000000,150.00,
"472436755_0","17",1000000,,1000000,150.00,
"472436758_430047915","17",1000000,,1000000,150.00,
"472436759_0","09",1000000,,1000000,150.00,
"472436761_0","17",1000000,,1000000,150.00,
"472436764_430047932","17",1000000,,1000000,150.00,
"472436765_0","09",1000000,,1000000,150.00,
"472436772_0","17",1000000,,1000000,150.00,
"472436775_430047994","17",1000000,,1000000,150.00,
"472436776_0","09",1000000,,1000000,150.00,
"472436777_430048000","17",2500000,,500000,150.00,
"472436779_0","17",1000000,,1000000,150.00,
"472436782_430048028","17",1000000,,1000000,150.00,
"472436783_0","09",1000000,,1000000,150.00,
"472436788_0","17",1000000,,1000000,150.00,
"472436791_430048076","17",1000000,,1000000,150.00,
"472436792_0","09",1000000,,1000000,150.00,
"472436794_0","17",1000000,,1000000,150.00,
"472436797_430048109","17",1000000,,1000000,150.00,
"472436798_0","09",1000000,,1000000,150.00,
"472436800_0","17",1000000,,1000000,150.00,
"472436804_430048126","17",1000000,,1000000,150.00,
"472436805_0","09",1000000,,1000000,150.00,
"472436808_0","17",1000000,,1000000,150.00,
"472436811_430048157","17",1000000,,1000000,150.00,
"472436812_0","09",1000000,,1000000,150.00,
"472436814_0","17",1000000,,1000000,150.00,
